HLE: ! path: /dev_hdd0/game/
HLE: W No pause.bin found, Auto Pause will not work.
HLE: W No pause.bin found, Auto Pause will not work.
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> ./dev_hdd0/
LDR: ! /dev_hdd1/ -> ./dev_hdd1/
LDR: ! /dev_flash/ -> ./dev_flash/
LDR: ! /dev_usb000/ -> ./dev_usb000/
LDR: ! /dev_usb/ -> ./dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//../
LDR: ! /host_root/ -> 
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: ! /dev_flash2/ -> ./dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: ! //dev_hdd0/ -> ./dev_hdd0/
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\BLES00798-[Dragon]/PS3_GAME//USRDIR/
LDR: !  
LDR: ! Title: How to Train Your Dragonâ„¢
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 46
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30109fd0, attr_addr=0xd000f880)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 47
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30109ff0, attr_addr=0xd000f7e0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 48
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30109ff4, attr_addr=0xd000f7e0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 49
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30109ff8, attr_addr=0xd000f7f0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 50
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a038, attr_addr=0xd000f880)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 51
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a058, attr_addr=0xd000f7e0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 52
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a05c, attr_addr=0xd000f7e0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 53
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a060, attr_addr=0xd000f7f0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 54
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a098, attr_addr=0xd000f830)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 55
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a0c0, attr_addr=0xd000f790, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 56
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a0c4, attr_addr=0xd000f790, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 57
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a0c8, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 58
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a0f8, attr_addr=0xd000f790, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 59
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a0fc, attr_addr=0xd000f790, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 60
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a100, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 61
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a138, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 62
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30100c50, attr_addr=0xd000f750)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 63
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30100c70, attr_addr=0xd000f6b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 64
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30100c74, attr_addr=0xd000f6b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 65
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30100c78, attr_addr=0xd000f6c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 66
HLE: ! {PPU[1] Thread (CPUThread)[0x00af801c]} sys_ppu_thread: *** New PPU Thread [CKMemcardRequestQueue::keCThreadPool 0] (joinable, entry=0x9094a8): id = 67
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a178, attr_addr=0xd000f880)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 68
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a198, attr_addr=0xd000f7e0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 69
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a19c, attr_addr=0xd000f7e0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 70
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a1a0, attr_addr=0xd000f7f0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 71
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a1d8, attr_addr=0xd000f830)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 72
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a200, attr_addr=0xd000f790, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 73
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a204, attr_addr=0xd000f790, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 74
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a208, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 75
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a238, attr_addr=0xd000f790, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 76
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x3010a23c, attr_addr=0xd000f790, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 77
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a240, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 78
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x3010a278, attr_addr=0xd000f7a0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 79
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101820, attr_addr=0xd000f750)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 80
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101840, attr_addr=0xd000f6b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 81
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101844, attr_addr=0xd000f6b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 82
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101848, attr_addr=0xd000f6c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 83
HLE: ! {PPU[1] Thread (CPUThread)[0x00af801c]} sys_ppu_thread: *** New PPU Thread [CKTrophyRequestQueue::keCThreadPool 0] (joinable, entry=0x9094a8): id = 84
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101330, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 85
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101350, attr_addr=0xd000f9b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 86
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101354, attr_addr=0xd000f9b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 87
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101358, attr_addr=0xd000f9c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 88
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x301013a0, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 89
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x301013c0, attr_addr=0xd000f9b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 90
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x301013c4, attr_addr=0xd000f9b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 91
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x301013c8, attr_addr=0xd000f9c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 92
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101410, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 93
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101430, attr_addr=0xd000f9b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 94
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101434, attr_addr=0xd000f9b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 95
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101438, attr_addr=0xd000f9c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 96
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101480, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 97
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x301014a0, attr_addr=0xd000f9b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 98
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x301014a4, attr_addr=0xd000f9b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 99
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x301014a8, attr_addr=0xd000f9c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 100
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x301014f0, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 101
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101510, attr_addr=0xd000f9b0, initial_count=1, max_count=1)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 102
HLE: W {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore warning: sys_semaphore_create(sem_addr=0x30101514, attr_addr=0xd000f9b0, initial_count=0, max_count=2147483647)
HLE: ! {PPU[1] Thread (CPUThread)[0x00021e20]} sys_semaphore: *** semaphore created [keSema] (protocol=0x2): id = 103
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101518, attr_addr=0xd000f9c0)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 104
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30101548, attr_addr=0xd000fa50)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x22): sq_id = 105
HLE: W {PPU[1] Thread (CPUThread)[0x006f1efc]} sys_spu warning: sys_spu_initialize(max_usable_spu=6, max_raw_spu=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008db010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_GCM_SYS)
HLE: W {PPU[1] Thread (CPUThread)[0x008db010]} cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_RESC)
HLE: W {PPU[1] Thread (CPUThread)[0x005ddcd8]} sys_spu warning: sys_raw_spu_create(id_addr=0xa99080, attr_addr=0xd000ef70)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0f4]} cellGcmSys warning: _cellGcmInitBody(context_addr=0xa99bac, cmdSize=0x10000, ioSize=0x1500000, ioAddress=0x30200000)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0f4]} cellGcmSys warning: *** local memory(addr=0xc0000000, size=0xf900000)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0f4]} cellGcmSys warning: cellGcmInit(): 256MB io address space used
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0f4]} cellGcmSys warning: cellGcmMapEaIoAddress(ea=0x30200000, io=0x0, size=0x1500000)
RSX: ! {RSXThread} RSX thread started
HLE: W {PPU[1] Thread (CPUThread)[0x008dd028]} cellGcmSys warning: cellGcmSetDebugOutputLevel(level=2)
HLE: E {PPU[1] Thread (CPUThread)[0x008dd0c4]} cellGcmSys TODO: cellGcmSetGraphicsHandler
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=0)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=1)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=2)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=3)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=4)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=5)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=6)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=7)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=8)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=9)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=10)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=11)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=12)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=13)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0d0]} cellGcmSys warning: cellGcmUnbindTile(index=14)
RSX: E {RSXThread} TODO: CELL_GCM_NV4097_SET_SHADER_PACKER(0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0xaa0810, attr_addr=0xd000f138)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keRSXMut] (attribute=0x12): sq_id = 107
HLE: W {PPU[1] Thread (CPUThread)[0x008df0f4]} cellSysutil warning: cellVideoOutGetResolutionAvailability(videoOut=0, resolutionId=0x2, option_addr=0x0, aspect=0x0, option=0x45ca4780)
RSX: W {RSXThread} NV406E_SEMAPHORE_ACQUIRE: 1
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0b8]} cellGcmSys warning: cellGcmSetTileInfo(index=0, location=0, offset=65536, size=3932160, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd010]} cellGcmSys warning: cellGcmBindTile(index=0)
RSX: W {RSXThread} NV406E_SEMAPHORE_ACQUIRE: 3
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0b8]} cellGcmSys warning: cellGcmSetTileInfo(index=0, location=0, offset=65536, size=7864320, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd010]} cellGcmSys warning: cellGcmBindTile(index=0)
RSX: W {RSXThread} NV406E_SEMAPHORE_ACQUIRE: 5
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0b8]} cellGcmSys warning: cellGcmSetTileInfo(index=0, location=0, offset=65536, size=11796480, pitch=5120, comp=0, base=0, bank=0)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd010]} cellGcmSys warning: cellGcmBindTile(index=0)
RSX: W {RSXThread} NV406E_SEMAPHORE_ACQUIRE: 7
HLE: W {PPU[1] Thread (CPUThread)[0x008dd0b8]} cellGcmSys warning: cellGcmSetTileInfo(index=1, location=0, offset=257163264, size=3932160, pitch=5120, comp=10, base=1, bank=3)
HLE: E {PPU[1] Thread (CPUThread)[0x008dd0b8]} cellGcmSys error: cellGcmSetTileInfo: bad compression mode! (10)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd010]} cellGcmSys warning: cellGcmBindTile(index=1)
RSX: W {RSXThread} NV406E_SEMAPHORE_ACQUIRE: 9
HLE: W {PPU[1] Thread (CPUThread)[0x008dd058]} cellGcmSys warning: cellGcmBindZcull(index=0)
HLE: W {PPU[1] Thread (CPUThread)[0x0062b848]} sys_semaphore warning: sys_semaphore_create(sem_addr=0xa992d0, attr_addr=0xd000ef30, initial_count=2, max_count=3)
HLE: ! {PPU[1] Thread (CPUThread)[0x0062b848]} sys_semaphore: *** semaphore created [] (protocol=0x2): id = 108
HLE: W {PPU[1] Thread (CPUThread)[0x008dd070]} cellGcmSys warning: cellGcmSetFlipHandler(handler_addr=10487392)
HLE: W {PPU[1] Thread (CPUThread)[0x008df010]} cellSysutil warning: cellVideoOutConfigure(videoOut=0, config_addr=0xd000ef00, option_addr=0x0, waitForEvent=0x0)
HLE: W {PPU[1] Thread (CPUThread)[0x008dd01c]} cellGcmSys warning: cellGcmSetFlipMode(mode=1)
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} NV4097_SET_ZCULL_CONTROL0: 10
RSX: W {RSXThread} NV4097_SET_SCULL_CONTROL: ff000007
RSX: W {RSXThread} New FBO (1280x720)
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
RSX: W {RSXThread} TODO: NV4097_SET_ANTI_ALIASING_CONTROL: ffff0000
RSX: W {RSXThread} TODO: NV4097_SET_WINDOW_OFFSET: x=0, y=0
HLE: W {PPU[1] Thread (CPUThread)[0x005dbe94]} sys_mutex warning: *** mutex created [] (protocol=0x2, recursive=false): id = 109
HLE: W {PPU[1] Thread (CPUThread)[0x005dc03c]} sys_cond warning: *** condition created [] (mutex_id=109): id = 110
HLE: W {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex warning: sys_lwmutex_create(lwmutex_addr=0x30163798, attr_addr=0xd000f880)
HLE: ! {PPU[1] Thread (CPUThread)[0x00af8034]} sys_lwmutex: *** lwmutex created [keMutex] (attribute=0x12): sq_id = 111
